city,country,lon,lat
Viloco,Bolivia,-67.55,-16.95
Warnes,Bolivia,-63.1666667,-17.5
Yacuiba,Bolivia,-63.6833333,-22.0333333
Abadiania,Brasil,-48.8,-16.1
Abaete,Brasil,-45.45,-19.15
Abaetetuba,Brasil,-48.9,-1.7
Abreu E Lima,Brasil,-34.883333,-7.9
Acajutiba,Brasil,-38.016667,-11.666667
Acara,Brasil,-48.183333,-1.95
Acarau,Brasil,-40.116667,-2.883333
Acari,Brasil,-36.633333,-6.516667
Acopiara,Brasil,-39.45,-6.1
Acu,Brasil,-36.9075,-5.577222
Acucena,Brasil,-42.533333,-19.066667
Adamantina,Brasil,-51.066667,-21.683333
Afogados Da Ingazeira,Brasil,-37.65,-7.75
Afonso Bezerra,Brasil,-36.509167,-5.498056
Afonso Claudio,Brasil,-41.133333,-20.083333
Afua,Brasil,-50.383333,-.166667
Agrestina,Brasil,-35.95,-8.45
Agua Branca,Brasil,-37.916667,-9.283333
Agua Branca,Brasil,-42.633333,-5.883333
Aguai,Brasil,-46.966667,-22.066667
Agua Preta,Brasil,-35.516667,-8.7
Aguas Belas,Brasil,-37.116667,-9.116667
Aguas De Lindoia,Brasil,-46.65,-22.483333
Aguas Formosas,Brasil,-40.95,-17.083333
Aguas Vermelhas,Brasil,-41.466667,-15.75
Agudos,Brasil,-49,-22.466667
Aguia Branca,Brasil,-40.733333,-18.983333
Aimores,Brasil,-41.066667,-19.5
Alagoa Grande,Brasil,-35.633333,-7.05
Alagoa Nova,Brasil,-35.766667,-7.066667
Alagoinha,Brasil,-35.55,-6.933333
Alagoinhas,Brasil,-38.433333,-12.116667
Alcantara,Brasil,-44.4,-2.4
Alegre,Brasil,-41.533333,-20.766667
Alegrete,Brasil,-55.766667,-29.766667
Alem Paraiba,Brasil,-42.683333,-21.866667
Alenquer,Brasil,-54.766667,-1.933333
Alexandria,Brasil,-38.016667,-6.416667
Alfenas,Brasil,-45.95,-21.433333
Alfredo Chaves,Brasil,-40.75,-20.633333
Alhandra,Brasil,-34.9,-7.433333
Alianca,Brasil,-35.216667,-7.583333
Almeirim,Brasil,-52.566667,-1.533333
Almenara,Brasil,-40.7,-16.183333
Almirante Tamandare,Brasil,-49.316667,-25.3
Alpinopolis,Brasil,-46.383333,-20.866667
Alta Floresta,Brasil,-55.9,-9.9
Altamira,Brasil,-52.2,-3.2
Alterosa,Brasil,-46.133333,-21.25
Altinho,Brasil,-36.066667,-8.483333
Altinopolis,Brasil,-47.374444,-21.025278
Alto Araguaia,Brasil,-53.2,-17.316667
Alto Longa,Brasil,-42.2,-5.25
Altonia,Brasil,-53.9,-23.933333
Alto Paraguai,Brasil,-56.516667,-14.5
Alto Parana,Brasil,-52.366667,-23.083333
Alto Piquiri,Brasil,-53.466667,-24.016667
Altos,Brasil,-42.466667,-5.05
Alvaraes,Brasil,-64.833333,-3.2
Alvares Machado,Brasil,-51.5,-22.133333
Alvinopolis,Brasil,-43.05,-20.1
Alvorada,Brasil,-49.082222,-12.47
Amambai,Brasil,-55.216667,-23.083333
Amapa,Brasil,-50.8,2.05
Amaraji,Brasil,-35.45,-8.4
Amarante,Brasil,-42.833333,-6.233333
Amarante Do Maranhao,Brasil,-46.75,-5.6
Amargosa,Brasil,-39.6,-13.033333
America Dourada,Brasil,-41.433333,-11.466667
Americana,Brasil,-47.334444,-22.740278
Americo Brasiliense,Brasil,-48.116667,-21.716667
Amontada,Brasil,-39.833333,-3.383333
Amparo,Brasil,-46.783333,-22.7
Ampere,Brasil,-53.466667,-25.916667
Anadia,Brasil,-36.3,-9.7
Anage,Brasil,-41.133333,-14.6
Anajatuba,Brasil,-44.616667,-3.266667
Ananas,Brasil,-47.91,-6.360278
Ananindeua,Brasil,-48.383333,-1.366667
Anapolis,Brasil,-48.966667,-16.333333
Anastacio,Brasil,-55.8,-20.516667
Andira,Brasil,-50.2276,-23.0488
Andradas,Brasil,-46.566667,-22.066667
Andradina,Brasil,-51.383333,-20.9
Andrelandia,Brasil,-44.3,-21.733333
Angatuba,Brasil,-48.416667,-23.483333
Angicos,Brasil,-36.600833,-5.666389
Angra Dos Reis,Brasil,-44.3,-23
Anicuns,Brasil,-49.966667,-16.466667
Anori,Brasil,-61.633333,-3.783333
Antonina,Brasil,-48.7184,-25.4314
Aparecida,Brasil,-45.2287,-22.8418
Aparecida Do Taboado,Brasil,-51.083333,-20.083333
Apiai,Brasil,-48.844671,-24.511926
Apodi,Brasil,-37.8,-5.65
Apucarana,Brasil,-51.483333,-23.55
Aquidaba,Brasil,-37.033333,-10.283333
Aquidauana,Brasil,-55.8,-20.466667
Aquiraz,Brasil,-38.366667,-3.9
Aracaju,Brasil,-37.066667,-10.916667
Aracati,Brasil,-37.766667,-4.566667
Aracatuba,Brasil,-50.416667,-21.2
Araci,Brasil,-38.95,-11.333333
Aracoiaba,Brasil,-38.816667,-4.383333
Aracoiaba,Brasil,-35.05,-7.8
Aracoiaba Da Serra,Brasil,-47.6185,-23.5049
Aracruz,Brasil,-40.266667,-19.816667
Aracuai,Brasil,-42.066667,-16.866667
Aragarcas,Brasil,-52.25,-15.916667
Araguacu,Brasil,-49.773056,-12.894167
Araguaina,Brasil,-48.0575,-7.16
Araguari,Brasil,-48.183333,-18.633333
Araguatins,Brasil,-47.933056,-5.600278
Araioses,Brasil,-41.903611,-2.89
Arapiraca,Brasil,-36.65,-9.75
Arapongas,Brasil,-51.45,-23.383333
Araquari,Brasil,-48.7221,-26.3692
Arara,Brasil,-35.75,-6.833333
Ararangua,Brasil,-49.483333,-28.933333
Araraquara,Brasil,-48.166667,-21.783333
Araras,Brasil,-47.383333,-22.366667
Arari,Brasil,-44.783333,-3.466667
Araripe,Brasil,-40.133333,-7.2
Araripina,Brasil,-40.566667,-7.55
Araruama,Brasil,-42.333333,-22.883333
Araruna,Brasil,-35.733333,-6.533333
Araua,Brasil,-37.616667,-11.266667
Araucaria,Brasil,-49.416667,-25.583333
Araxa,Brasil,-46.916667,-19.583333
Arcos,Brasil,-45.533333,-20.283333
Arcoverde,Brasil,-36.916667,-8.416667
Areado,Brasil,-46.15,-21.35
Areal,Brasil,-43.106944,-22.228889
Areia,Brasil,-35.7,-6.966667
Areia Branca,Brasil,-37.132222,-4.953889
Areia Branca,Brasil,-37.316667,-10.766667
Arenapolis,Brasil,-56.816667,-14.433333
Ares,Brasil,-35.15,-6.183333
Arinos,Brasil,-46.066667,-15.916667
Aripuana,Brasil,-60.633333,-9.166667
Ariquemes,Brasil,-63.066667,-9.933333
Armacao Dos Buzios,Brasil,-41.883333,-22.75
Aroeiras,Brasil,-35.683333,-7.516667
Arraial Do Cabo,Brasil,-42.016667,-22.966667
Arraias,Brasil,-46.891667,-12.977222
Arroio Do Meio,Brasil,-51.95,-29.4
Arroio Dos Ratos,Brasil,-51.716667,-30.083333
Arroio Grande,Brasil,-53.083333,-32.233333
Artur Nogueira,Brasil,-47.15,-22.583333
Aruja,Brasil,-46.333333,-23.4
Assai,Brasil,-50.816667,-23.366667
Assare,Brasil,-39.866667,-6.866667
Assis,Brasil,-50.416667,-22.666667
Astolfo Dutra,Brasil,-42.866667,-21.316667
Astorga,Brasil,-51.666667,-23.216667
Atalaia,Brasil,-36.033333,-9.516667
Atibaia,Brasil,-46.562222,-23.124167
Augusto Correa,Brasil,-46.666667,-1.033333
Auriflama,Brasil,-50.566667,-20.683333
Aurora,Brasil,-38.966667,-6.95
Autazes,Brasil,-59.133333,-3.583333
Avare,Brasil,-48.916667,-23.083333
Axixa Do Tocantins,Brasil,-47.595556,-5.551111
Bacabal,Brasil,-44.783333,-4.233333
Bady Bassitt,Brasil,-49.466667,-20.933333
Baependi,Brasil,-44.883333,-21.95
Bage,Brasil,-54.1,-31.333333
Baiao,Brasil,-49.683333,-2.683333
Baixa Grande,Brasil,-40.183333,-11.95
Baixo Guandu,Brasil,-41.016667,-19.516667
Balsas,Brasil,-46.033333,-7.516667
Bambui,Brasil,-45.966667,-20.016667
Bananeiras,Brasil,-35.616667,-6.75
Bandeirantes,Brasil,-50.35,-23.1
Barao De Cocais,Brasil,-43.466667,-19.933333
Barao De Melgaco,Brasil,-55.966667,-16.216667
Barauna,Brasil,-37.616667,-5.083333
Barbacena,Brasil,-43.766667,-21.233333
Barbalha,Brasil,-39.283333,-7.316667
Barbosa Ferraz,Brasil,-52.05,-24.066667
Barcarena,Brasil,-48.666667,-1.5
Barcelos,Brasil,-62.966667,-1
Bariri,Brasil,-48.733333,-22.066667
Barra,Brasil,-43.166667,-11.083333
Barra Bonita,Brasil,-48.533333,-22.483333
Barra Da Estiva,Brasil,-41.316667,-13.633333
Barra De Sao Francisco,Brasil,-40.866667,-18.75
Barra Do Bugres,Brasil,-57.183333,-15.083333
Barra Do Corda,Brasil,-45.25,-5.5
Barra Do Garcas,Brasil,-52.25,-15.883333
Barra Do Pirai,Brasil,-43.827778,-22.466111
Barra Dos Coqueiros,Brasil,-37.05,-10.9
Barra Mansa,Brasil,-44.183333,-22.533333
Barras,Brasil,-42.3,-4.25
Barra Velha,Brasil,-48.6851,-26.6406
Barreiras,Brasil,-45,-12.133333
Barreirinha,Brasil,-57.068889,-2.793611
Barreirinhas,Brasil,-42.833333,-2.75
Barreiros,Brasil,-35.2,-8.816667
Barretos,Brasil,-48.55,-20.55
Barrinha,Brasil,-48.15,-21.2
Barro,Brasil,-38.866667,-6.716667
Barroquinha,Brasil,-41.083333,-2.983333
Barroso,Brasil,-43.966667,-21.183333
Barueri,Brasil,-46.883333,-23.516667
Bastos,Brasil,-50.716667,-21.933333
Bataipora,Brasil,-53.283333,-22.333333
Batalha,Brasil,-37.133333,-9.683333
Batalha,Brasil,-42.083333,-4.016667
Batatais,Brasil,-47.616667,-20.883333
Baturite,Brasil,-38.883333,-4.333333
Bauru,Brasil,-49.066667,-22.316667
Bayeux,Brasil,-34.933333,-7.133333
Bebedouro,Brasil,-48.466667,-20.933333
Beberibe,Brasil,-38.133333,-4.183333
Bela Cruz,Brasil,-40.183333,-3.05
Bela Vista,Brasil,-56.516667,-22.1
Bela Vista De Goias,Brasil,-48.95,-16.966667
Bela Vista Do Paraiso,Brasil,-51.2,-23
Belem,Brasil,-48.483333,-1.45
Belem,Brasil,-35.5,-6.716667
Belem De Sao Francisco,Brasil,-38.966667,-8.766667
Belford Roxo,Brasil,-43.404654,-22.761995
Belmonte,Brasil,-38.9,-15.85
Belo Horizonte,Brasil,-43.933333,-19.916667
Belo Jardim,Brasil,-36.433333,-8.333333
Belo Oriente,Brasil,-42.466667,-19.233333
Beneditinos,Brasil,-42.366667,-5.45
Benevides,Brasil,-48.25,-1.366667
Benjamin Constant,Brasil,-70.029722,-4.374444
Bento Goncalves,Brasil,-51.516667,-29.166667
Bequimao,Brasil,-44.783333,-2.433333
Bernardino De Campos,Brasil,-49.483333,-23.033333
Betim,Brasil,-44.216667,-19.966667
Bezerros,Brasil,-35.75,-8.233333
Bicas,Brasil,-43.066667,-21.716667
Biguacu,Brasil,-48.666667,-27.5
Birigui,Brasil,-50.316667,-21.3
Biritiba-Mirim,Brasil,-46.033333,-23.583333
Blumenau,Brasil,-49.0615,-26.9222
Boa Esperanca,Brasil,-40.283333,-18.55
Boa Esperanca,Brasil,-45.566667,-21.083333
Boa Esperanca Do Sul,Brasil,-48.383333,-21.983333
Boa Viagem,Brasil,-39.733333,-5.116667
Boa Vista,Brasil,-60.666667,2.816667
Boca Da Mata,Brasil,-36.25,-9.6
Boca Do Acre,Brasil,-67.383333,-8.75
Bocaiuva,Brasil,-43.816667,-17.116667
Bodoco,Brasil,-39.916667,-7.783333
Boituva,Brasil,-47.683333,-23.283333
Bom Conselho,Brasil,-36.683333,-9.166667
Bom Despacho,Brasil,-45.25,-19.716667
Bom Jardim,Brasil,-46.483333,-7.016667
Bom Jardim,Brasil,-42.416667,-22.15
Bom Jardim,Brasil,-35.583333,-7.783333
Bom Jesus,Brasil,-44.366667,-9.066667
Bom Jesus Da Lapa,Brasil,-43.416667,-13.25
Bom Jesus Do Galho,Brasil,-42.316667,-19.833333
Bom Jesus Do Itabapoana,Brasil,-41.683333,-21.133333
Bom Jesus Dos Perdoes,Brasil,-46.466667,-23.133333
Bom Sucesso,Brasil,-44.766667,-21.033333
Bonfim,Brasil,-59.95,3.083333
Bonito,Brasil,-56.466667,-21.133333
Bonito,Brasil,-35.733333,-8.483333
Boqueirao,Brasil,-36.116667,-7.483333
Boquim,Brasil,-37.616667,-11.15
Boquira,Brasil,-42.766667,-12.816667
Borba,Brasil,-59.593611,-4.388889
Borborema,Brasil,-49.066667,-21.616667
Borda Da Mata,Brasil,-46.166667,-22.266667
Botelhos,Brasil,-46.4,-21.65
Botucatu,Brasil,-48.433333,-22.866667
Braco Do Norte,Brasil,-49.183333,-28.283333
Braganca,Brasil,-46.766667,-1.05
Braganca Paulista,Brasil,-46.566667,-22.95
Brasileia,Brasil,-68.733333,-11
Brasilia,Brasil,-47.916667,-15.783333
Brasilia De Minas,Brasil,-44.430833,-16.211944
Brejinho,Brasil,-35.35,-6.183333
Brejo,Brasil,-42.783333,-3.683333
Brejo Da Madre De Deus,Brasil,-36.366667,-8.15
Brejo Santo,Brasil,-39,-7.483333
Breves,Brasil,-50.483333,-1.666667
Brodowski,Brasil,-47.666667,-20.983333
Brotas,Brasil,-48.116667,-22.283333
Brumadinho,Brasil,-44.216667,-20.133333
Brumado,Brasil,-41.666667,-14.216667
Brusque,Brasil,-48.933333,-27.1
Bueno Brandao,Brasil,-46.35,-22.45
Buerarema,Brasil,-39.316667,-14.95
Buique,Brasil,-37.15,-8.616667
Bujaru,Brasil,-48.016667,-1.516667
Buri,Brasil,-48.583333,-23.8
Buritama,Brasil,-50.133333,-21.05
Buriti Alegre,Brasil,-49.05,-18.15
Buriti Bravo,Brasil,-43.833333,-5.833333
Buriti,Brasil,-42.95,-3.916667
Buriti Dos Lopes,Brasil,-41.866667,-3.166667
Buritis,Brasil,-46.433333,-15.616667
Buritizeiro,Brasil,-44.966667,-17.35
Butia,Brasil,-51.966667,-30.116667
Caapora,Brasil,-34.9,-7.516667
Caarapo,Brasil,-54.8,-22.633333
Cabedelo,Brasil,-34.833333,-6.966667
Cabo Frio,Brasil,-42.016667,-22.883333
Cabreuva,Brasil,-47.133333,-23.3
Cabrobo,Brasil,-39.316667,-8.516667
Cacador,Brasil,-51,-26.783333
Cacapava,Brasil,-45.716667,-23.1
Cacapava Do Sul,Brasil,-53.5,-30.5
Cacequi,Brasil,-54.816667,-29.883333
Caceres,Brasil,-57.683333,-16.066667
Cachoeira,Brasil,-38.966667,-12.6
Cachoeira Do Sul,Brasil,-52.9,-30.033333
Cachoeiras De Macacu,Brasil,-42.65,-22.466667
Cachoeirinha,Brasil,-51.083333,-29.95
Cachoeirinha,Brasil,-36.233333,-8.483333
Cachoeiro De Itapemirim,Brasil,-41.1,-20.85
Cacimba De Dentro,Brasil,-35.783333,-6.65
Cacimbinhas,Brasil,-37,-9.4
Cacoal,Brasil,-61.416667,-11.5
Caconde,Brasil,-46.633333,-21.55
Cacu,Brasil,-51.066667,-18.616667
Cacule,Brasil,-42.216667,-14.5
Caete,Brasil,-43.666667,-19.9
Caetes,Brasil,-36.633333,-8.766667
Caetite,Brasil,-42.483333,-14.066667
Cafarnaum,Brasil,-41.466667,-11.7
Cafelandia,Brasil,-49.583333,-21.816667
Caiaponia,Brasil,-51.816667,-16.95
Caico,Brasil,-37.1,-6.45
Caieiras,Brasil,-46.740681,-23.36193
Cajamar,Brasil,-46.883333,-23.35
Cajati,Brasil,-48.110541,-24.728502
Cajazeiras,Brasil,-38.566667,-6.9
Cajueiro,Brasil,-36.45,-9.716667
Cajuru,Brasil,-47.3,-21.283333
Caldas Novas,Brasil,-48.633333,-17.75
Camacari,Brasil,-38.216667,-12.483333
Camamu,Brasil,-39.116667,-13.95
Camanducaia,Brasil,-46.15,-22.766667
Camapua,Brasil,-54.083333,-19.5
Camaqua,Brasil,-51.816667,-30.85
Camaragibe,Brasil,-34.966667,-8.016667
Cambara,Brasil,-50.0741,-23.0411
Cambe,Brasil,-51.25,-23.233333
Camboriu,Brasil,-48.633333,-26.983333
Cambuci,Brasil,-41.916667,-21.566667
Cambui,Brasil,-46.066667,-22.616667
Cambuquira,Brasil,-45.3,-21.85
Cameta,Brasil,-49.5,-2.25
Camocim,Brasil,-40.846111,-2.89
Camocim De Sao Felix,Brasil,-35.766667,-8.35
Campanha,Brasil,-45.4,-21.833333
Campestre,Brasil,-46.25,-21.716667
Campina Grande,Brasil,-35.883333,-7.216667
Campina Grande Do Sul,Brasil,-49.083333,-25.3
Campinas,Brasil,-47.083333,-22.9
Campina Verde,Brasil,-49.466667,-19.516667
Campo Alegre,Brasil,-36.35,-9.8
Campo Bom,Brasil,-51.05,-29.683333
Campo Do Brito,Brasil,-37.5,-10.75
Campo Formoso,Brasil,-40.333333,-10.516667
Campo Grande,Brasil,-36.5,-10.233333
Campo Grande,Brasil,-54.616667,-20.45
Campo Largo,Brasil,-49.533333,-25.433333
Campo Maior,Brasil,-42.166667,-4.816667
Campos Altos,Brasil,-46.166667,-19.683333
Campos Belos,Brasil,-46.883333,-13.05
Campos,Brasil,-41.3,-21.75
Campos Do Jordao,Brasil,-45.5792,-22.7264
Campos Gerais,Brasil,-45.766667,-21.233333
Campos Novos,Brasil,-51.2,-27.4
Campos Sales,Brasil,-40.383333,-7.066667
Campo Verde,Brasil,-54.066667,-20.416667
Cananeia,Brasil,-47.95,-25.016667
Canapi,Brasil,-37.5,-9.133333
Canarana,Brasil,-41.766667,-11.683333
Canavieiras,Brasil,-38.95,-15.65
Candeias,Brasil,-38.55,-12.666667
Candelaria,Brasil,-52.8,-29.666667
Candido De Abreu,Brasil,-51.333333,-24.583333
Candido Mendes,Brasil,-45.716667,-1.45
Candido Mota,Brasil,-50.383333,-22.716667
Canela,Brasil,-50.833333,-29.366667
Canguaretama,Brasil,-35.133333,-6.383333
Cangucu,Brasil,-52.683333,-31.4
Canhotinho,Brasil,-36.2,-8.883333
Caninde,Brasil,-39.316667,-4.366667
Caninde De Sao Francisco,Brasil,-37.8,-9.65
Canoas,Brasil,-51.183333,-29.933333
Canoinhas,Brasil,-50.4,-26.166667
Cansancao,Brasil,-39.516667,-10.683333
Cantagalo,Brasil,-42.366667,-21.966667
Cantanhede,Brasil,-44.4,-3.65
Canto Do Buriti,Brasil,-42.966667,-8.116667
Canutama,Brasil,-64.333333,-6.533333
Capanema,Brasil,-47.183333,-1.2
Capao Bonito,Brasil,-48.333333,-24.016667
Capao Da Canoa,Brasil,-50.016667,-29.766667
Capela,Brasil,-36.066667,-9.416667
Capela,Brasil,-37.066667,-10.5
Capela Do Alto,Brasil,-47.75,-23.466667
Capelinha,Brasil,-42.516667,-17.7
Capim Grosso,Brasil,-40.016667,-11.366667
Capinopolis,Brasil,-49.583333,-18.683333
Capinzal,Brasil,-51.6,-27.333333
Capitao Poco,Brasil,-47.083333,-1.75
Capivari,Brasil,-47.502026,-23.000722
Capoeiras,Brasil,-36.633333,-8.75
Caraguatatuba,Brasil,-45.416667,-23.616667
Carai,Brasil,-41.7,-17.2
Carambei,Brasil,-50.083333,-24.933333
Carandai,Brasil,-43.916667,-20.933333
Carangola,Brasil,-42.033333,-20.733333
Carapicuiba,Brasil,-46.833333,-23.516667
Caratinga,Brasil,-42.133333,-19.783333
Carauari,Brasil,-66.898056,-4.879167
Caraubas,Brasil,-37.303056,-5.53
Caravelas,Brasil,-39.25,-17.75
Carazinho,Brasil,-52.8,-28.3
Cardoso,Brasil,-49.9,-20.066667
Careiro,Brasil,-59.75,-3.2
Careiro Da Varzea,Brasil,-59.75,-3.2
Cariacica,Brasil,-40.416667,-20.266667
Carinhanha,Brasil,-43.783333,-14.3
Carira,Brasil,-37.7,-10.35
Carire,Brasil,-40.45,-3.95
Caririacu,Brasil,-39.283333,-7.033333
Carlos Barbosa,Brasil,-51.5,-29.3
Carlos Chagas,Brasil,-40.75,-17.716667
Carmo,Brasil,-42.616667,-21.933333
Carmo Do Cajuru,Brasil,-44.766667,-20.183333
Carmo Do Paranaiba,Brasil,-46.35,-18.983333
Carmo Do Rio Claro,Brasil,-46.116667,-20.966667
Carmo Do Rio Verde,Brasil,-49.7,-15.35
Carnaiba,Brasil,-37.666667,-8.7
Carolina,Brasil,-47.466667,-7.333333
Carpina,Brasil,-35.25,-7.85
Caruaru,Brasil,-35.966667,-8.283333
Carutapera,Brasil,-46.016667,-1.216667
Casa Branca,Brasil,-47.083333,-21.766667
Casa Nova,Brasil,-41.133333,-9.416667
Cascavel,Brasil,-38.233333,-4.116667
Cascavel,Brasil,-53.466667,-24.95
Casimiro De Abreu,Brasil,-42.2,-22.483333
Cassia,Brasil,-46.933333,-20.6
Cassilandia,Brasil,-51.75,-19.15
Castanhal,Brasil,-47.916667,-1.3
Castelo,Brasil,-41.2,-20.6
Castelo Do Piaui,Brasil,-41.55,-5.333333
Castilho,Brasil,-51.483333,-20.866667
Castro Alves,Brasil,-39.433333,-12.75
Castro,Brasil,-50,-24.783333
Cataguases,Brasil,-42.683333,-21.4
Catalao,Brasil,-47.95,-18.166667
Catanduva,Brasil,-48.966667,-21.133333
Catende,Brasil,-35.716667,-8.666667
Catole Do Rocha,Brasil,-37.75,-6.35
Catu,Brasil,-38.383333,-12.35
Caucaia,Brasil,-38.65,-3.7
Cavalcante,Brasil,-47.5,-13.8
Caxambu,Brasil,-44.933333,-21.983333
Caxias,Brasil,-43.35,-4.833333
Caxias Do Sul,Brasil,-51.1785,-29.1689
Ceara-Mirim,Brasil,-35.433333,-5.633333
Cedro,Brasil,-39.05,-6.6
Centenario Do Sul,Brasil,-51.616667,-22.8
Centralina,Brasil,-49.216667,-18.566667
Ceres,Brasil,-49.583333,-15.283333
Cerqueira Cesar,Brasil,-49.166667,-23.05
Cerquilho,Brasil,-47.757822,-23.201218
Cerro Largo,Brasil,-54.75,-28.15
Cha Grande,Brasil,-35.45,-8.233333
Chapada Dos Guimaraes,Brasil,-55.75,-15.433333
Chapadinha,Brasil,-43.35,-3.733333
Chapeco,Brasil,-52.983333,-27.083333
Charqueada,Brasil,-47.766667,-22.5
Charqueadas,Brasil,-51.633333,-29.966667
Chavantes,Brasil,-49.716667,-23.033333
Chopinzinho,Brasil,-52.5,-25.85
Chorozinho,Brasil,-38.483333,-4.3
Cianorte,Brasil,-52.616667,-23.616667
Cicero Dantas,Brasil,-38.383333,-10.6
Cidreira,Brasil,-50.2,-30.183333
Claudio,Brasil,-44.766667,-20.433333
Clevelandia,Brasil,-52.35,-26.4
Coaraci,Brasil,-39.533333,-14.633333
Coari,Brasil,-63.138889,-4.109444
Cocal,Brasil,-41.566667,-3.466667
Codajas,Brasil,-62.083333,-3.833333
Codo,Brasil,-43.883333,-4.483333
Coelho Neto,Brasil,-43,-4.25
Coite Do Noia,Brasil,-36.5,-9.666667
Colatina,Brasil,-40.616667,-19.533333
Colina,Brasil,-48.583333,-20.733333
Colinas,Brasil,-44.233333,-6.033333
Colombo,Brasil,-49.233333,-25.283333
Colonia Leopoldina,Brasil,-35.65,-8.95
Colorado,Brasil,-51.95,-22.816667
Conceicao Da Barra,Brasil,-39.75,-18.583333
Conceicao Da Feira,Brasil,-39,-12.5
Conceicao Das Alagoas,Brasil,-48.383333,-19.916667
Conceicao Do Almeida,Brasil,-39.2,-12.8
Conceicao Do Araguaia,Brasil,-49.296111,-8.241111
Conceicao Do Castelo,Brasil,-41.25,-20.366667
Conceicao Do Coite,Brasil,-39.266667,-11.55
Conceicao Do Mato Dentro,Brasil,-43.416667,-19.016667
Conceicao Do Rio Verde,Brasil,-45.083333,-21.883333
Conchal,Brasil,-47.166667,-22.333333
Conchas,Brasil,-48,-23.016667
Concordia,Brasil,-52.016667,-27.233333
Condado,Brasil,-35.1,-7.583333
Conde,Brasil,-37.616667,-11.816667
Congonhas,Brasil,-43.866667,-20.5
Conselheiro Lafaiete,Brasil,-43.8,-20.666667
Conselheiro Pena,Brasil,-41.5,-19.166667
Contagem,Brasil,-44.1,-19.916667
Coracao De Jesus,Brasil,-44.360278,-16.684444
Coracao De Maria,Brasil,-38.75,-12.233333
Corbelia,Brasil,-53.3,-24.8
Cordeiro,Brasil,-42.366667,-22.033333
Cordeiropolis,Brasil,-47.466667,-22.483333
Coreau,Brasil,-40.65,-3.55
Coremas,Brasil,-37.966667,-7.016667
Corinto,Brasil,-44.45,-18.35
Cornelio Procopio,Brasil,-50.65,-23.133333
Coroata,Brasil,-44.133333,-4.133333
Coromandel,Brasil,-47.216667,-18.466667
Coronel Fabriciano,Brasil,-42.633333,-19.516667
Coronel Vivida,Brasil,-52.566667,-25.966667
Correia Pinto,Brasil,-50.4,-27.583333
Corrente,Brasil,-45.131111,-10.436111
Correntina,Brasil,-44.65,-13.333333
Corumba,Brasil,-57.65,-19.016667
Coruripe,Brasil,-36.166667,-10.133333
Cosmopolis,Brasil,-47.2,-22.633333
Costa Rica,Brasil,-54.65,-23.416667
Cotia,Brasil,-46.933333,-23.616667
Coxim,Brasil,-54.75,-18.5
Crateus,Brasil,-40.666667,-5.166667
Crato,Brasil,-39.383333,-7.233333
Cravinhos,Brasil,-47.75,-21.316667
Criciuma,Brasil,-49.383333,-28.666667
Cristalina,Brasil,-47.6,-16.75
Cristinapolis,Brasil,-37.766667,-11.483333
Crixas,Brasil,-49.966667,-14.45
Cruz Alta,Brasil,-53.6,-28.65
Cruz,Brasil,-40.183333,-2.95
Cruz Das Almas,Brasil,-39.1,-12.666667
Cruz Do Espirito Santo,Brasil,-35.1,-7.133333
Cruzeiro,Brasil,-44.966667,-22.566667
Cruzeiro Do Oeste,Brasil,-53.066667,-23.766667
Cruzeiro Do Sul,Brasil,-72.6,-7.633333
Cruzilia,Brasil,-44.8,-21.833333
Cubatao,Brasil,-46.416667,-23.883333
Cuiaba,Brasil,-56.083333,-15.583333
Cuite,Brasil,-36.15,-6.483333
Cumaru,Brasil,-35.7,-8
Cunha,Brasil,-44.966667,-23.083333
Cupira,Brasil,-35.95,-8.616667
Curaca,Brasil,-39.9,-8.983333
Curitiba,Brasil,-49.25,-25.416667
Curitibanos,Brasil,-50.6,-27.3
Currais Novos,Brasil,-36.516667,-6.25
Curuca,Brasil,-47.833333,-.716667
Cururupu,Brasil,-44.866667,-1.833333
Curvelo,Brasil,-44.416667,-18.75
Custodia,Brasil,-37.65,-8.116667
Delmiro Gouveia,Brasil,-37.983333,-9.383333
Demerval Lobao,Brasil,-42.683333,-5.366667
Descalvado,Brasil,-47.616667,-21.9
Desterro,Brasil,-37.1,-7.283333
Diadema,Brasil,-46.616667,-23.7
Diamantina,Brasil,-43.6,-18.25
Diamantino,Brasil,-56.45,-14.416667
Dianopolis,Brasil,-46.743056,-11.700556
Divinopolis,Brasil,-44.9,-20.15
Dois Corregos,Brasil,-48.35,-22.366667
Dois Irmaos,Brasil,-51.083333,-29.583333
Dois Riachos,Brasil,-37.083333,-9.383333
Dois Vizinhos,Brasil,-53.083333,-25.783333
Domingos Martins,Brasil,-40.666667,-20.366667
Dom Pedrito,Brasil,-54.666667,-30.983333
Dom Pedro,Brasil,-44.45,-4.483333
Dona Ines,Brasil,-35.633333,-6.616667
Dores Do Indaia,Brasil,-45.6,-19.45
Dourados,Brasil,-54.8,-22.216667
Dracena,Brasil,-51.483333,-21.533333
Duartina,Brasil,-49.416667,-22.4
Duque De Caxias,Brasil,-43.325009,-22.790321
Ecoporanga,Brasil,-40.833333,-18.383333
Edeia,Brasil,-49.916667,-17.3
Eirunepe,Brasil,-69.866667,-6.666667
Eldorado,Brasil,-54.316667,-23.783333
Elesbao Veloso,Brasil,-42.133333,-6.216667
Elias Fausto,Brasil,-47.383333,-23.033333
